RevId,UserId,UserName,Rating,Comment,image_urls,ResId,streetAddress,district,region,Res_pos_score,Res_price_score,Res_food_score,Res_atmosphere_score,Res_services_score,Food_score_cmt,Services_score_cmt,Atmosphere_score_cmt,Position_score_cmt,Price_score_cmt,Total_reviews,Followers,images
2652906,2082767,Thủy Vũ,7,"Mình mua trà sữa thiết quan âm size M. Nhìn giá có vẻ là rẻ nhưng ship đến cái cốc nho nhỏ thì biết nó chả hề rẻ. So với size M của dingtea/goky/coco thì bé hơn nhiều. Mình order giảm còn 30 đá mà lúc nhận hàng thấy vẫn 5-6 cục đá to. Vị trà sữa tương đối ngon, đậm vị trà. Cơ mà ít trân châu quá, hút vài cái đã hết so với chân trân của Dingtea/goky/coco uống mãi ko hết.",https://images.foody.vn/res/g67/660824/s800/foody-cha-go-tea-caf-e-nguyen-khanh-toan-487-636943281210156693.jpg,660824,8 Nguyễn Khánh Toàn,Quận Cầu Giấy,Hà Nội,7.5,7.4,7.3,7.2,7.0,8,7,8,7,5,7,15,"[{'url': 'https://images.foody.vn/res/g67/660824/s800/foody-cha-go-tea-caf-e-nguyen-khanh-toan-487-636943281210156693.jpg', 'path': 'foody-cha-go-tea-caf-e-nguyen-khanh-toan-487-636943281210156693.jpg', 'checksum': 'e8b054cdcd2f0a4e677b23a7785787b5', 'status': 'downloaded'}]"
4300534,946236,Hoàng Thanh Trà,5.6,"Hôm nay đăt qua now, yêu cầu giảm đường đá 50% nhưng quán không thực hiện theo đúng yêu cầu, vẫn giữ nguyên nên uống ngọt đến khé cổ ra. Trân châu đặt là trân châu trắng nhưng thực sự đến lúc ăn mới nhìn ra nó màu vàng )) chắc là TC hoàng kim. Cốc là cốc nhựa trong, không phải cốc giấy trắng như mình từng uống trên cơ sở phố đi bộ, k biết fake hay là thật đây. Vị cũng k giống nữa cơ )))",https://images.foody.vn/res/g101/1000306/s800/foody-yihetang-tra-sua-nuong-xuan-thuy-335-637197093065719372.jpg,1000306,28/23 Ngõ 130 Xuân Thủy,Quận Cầu Giấy,Hà Nội,3.6,2.8,1.8,1.8,1.2,2,5,5,10,6,2,40,"[{'url': 'https://images.foody.vn/res/g101/1000306/s800/foody-yihetang-tra-sua-nuong-xuan-thuy-335-637197093065719372.jpg', 'path': 'foody-yihetang-tra-sua-nuong-xuan-thuy-335-637197093065719372.jpg', 'checksum': '42817f1cc02096576ac6039d64e5cda5', 'status': 'downloaded'}]"
396775,818169,Ceres .,8.2,"Chỗ này ăn mấy năm nay rồi mà không hiểu sao chưa có trên Foody :(
Ngày xưa bác chỉ mở bán vào buổi chiều, 2-3h đến 6-7h tối là nghỉ, giờ bán sớm hơn là từ trưa, đến tận tối luôn. Chất lượng thịt ở đây thì khỏi chê!!! 1 xiên to vật vã mà có 5000đ, ăn ngon tuyệt vời, ăn đứt mấy quán đẹp trai đẹp treo gì ở chùa Láng hét tận 7000/xiên mà chỉ bé bằng 2/3 :|
Bạn nào fan cuồng thịt xiên thì triển ngay đi nhé :v","https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-172897-556-635793929623429418.jpg,https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-172897-553-635793929619522862.jpg,https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-172897-885-635793929436959331.jpg",172897,143 Nguyễn Ngọc Vũ,Quận Cầu Giấy,Hà Nội,8.0,8.0,7.8,7.5,7.5,9,9,7,7,9,168,69,"[{'url': 'https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-172897-556-635793929623429418.jpg', 'path': 'foody-thit-xien-nuong-172897-556-635793929623429418.jpg', 'checksum': 'e67e7f7431a20eada9851ea4596cf2dd', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-172897-553-635793929619522862.jpg', 'path': 'foody-thit-xien-nuong-172897-553-635793929619522862.jpg', 'checksum': 'b2028a3d79f2afca0871c4bf908ada83', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-172897-885-635793929436959331.jpg', 'path': 'foody-thit-xien-nuong-172897-885-635793929436959331.jpg', 'checksum': 'e5fe9bdcc87eec8035dfb02ebfa5c5a9', 'status': 'downloaded'}]"
2631688,10042750,linh,3.8,"Đồ ăn không ngon, quá nặng về xốt, mỡ và ngọt. Ko hợp khẩu vị Việt. Ghét nhất là bị hun trong khói thuốc lá của hội TQ. Và vô cùng bí với mùi và khói đồ ăn. Đặc trưng quán ăn TQ! Đc mỗi phục vụ.",,252754,"2 Lô 1B Vũ Phạm Hàm, P. Yên Hòa",Quận Cầu Giấy,Hà Nội,7.5,7.5,7.5,6.5,5.3,1,8,1,4,5,1,0,
1168202,825060,Trò Chơi Của Gió,4.6,"Matcha nhạt như nc đg có mùi sữa :)). Chả có vị đắng chát của trà gì cả. Cf thì khét. Bàn ghế bẩn. Nhân viên cẩu thả. Dc mỗi cái điếu cày hút thuốc lào là hay 😂😂😂
Quán để ngồi trà đá thì dc chứ cf thì chả ngon lành gì.",,41248,16 Ngõ 165 Cầu giấy,Quận Cầu Giấy,Hà Nội,6.5,6.0,6.0,6.0,5.5,4,5,4,5,5,18,53,
1214681,1520931,Huong Tra Ha,8,"QUÁN BÍT TẾT NGON NHẤT TỪNG ĂN!!!
Bít tết ở đây quá tuyệt vời, mình đã từng ăn bít tết ở một số nơi nhưng mùi vị đều na ná nhau và không ngon bằng ở đây, kể cả bít tết trên Hòe Nhai cũng không ngon bằng. 
65.000đ một chảo đầy đặn, có 2 bít tết thái miếng và 2 bít tết băm viên. Miếng bít tết dày nhưng vẫn cực mềm. Bít tết được chế biến cùng với sốt tiêu đen, nước sốt rất đậm đà, thơm ngon, sánh quyện và có vị cay đặc trưng. Mình thích ăn cay nên rất hợp khẩu vị, lúc nào đi ăn mình cũng phải gọi thêm 1 bát nước sốt, nếu ai không ăn được cay có thể bảo nhà bếp nấu ít cay đi. Một điểm trừ là bánh mì không được ngon lắm. 
Vị trí quán nằm ở ngay mặt đường Nguyễn Ngọc Vũ, rất dễ tìm. 
Không gian quán không được đầu tư decor đẹp, nhưng cũng thoáng mát sạch sẽ. Vì là quán bia nên hơi ồn. Ngoài bít tết thì chủ yếu quán chỉ có những món nhậu như bắp bò, xách bò, móng giò, đậu tẩm,....","https://images.foody.vn/res/g23/222823/s800/foody-phuong-thao-bia-hoi-bo-bit-tet-483-636191635068157581.jpg,https://images.foody.vn/res/g23/222823/s800/foody-phuong-thao-bia-hoi-bo-bit-tet-175-636191634884840875.jpg,https://images.foody.vn/res/g23/222823/s800/foody-phuong-thao-bia-hoi-bo-bit-tet-790-636191633161554349.jpg,https://images.foody.vn/res/g23/222823/s800/foody-phuong-thao-bia-hoi-bo-bit-tet-337-636191633129676826.jpg,https://images.foody.vn/res/g23/222823/s800/foody-phuong-thao-bia-hoi-bo-bit-tet-249-636191633081548034.jpg,https://images.foody.vn/res/g23/222823/s800/foody-phuong-thao-bia-hoi-bo-bit-tet-416-636191624402226790.jpg,https://images.foody.vn/res/g23/222823/s800/foody-phuong-thao-bia-hoi-bo-bit-tet-862-636191624400351569.jpg",222823,"201 Nguyễn Ngọc Vũ, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,10.0,9.0,8.0,7.0,6.0,10,6,7,9,8,10,36,"[{'url': 'https://images.foody.vn/res/g23/222823/s800/foody-phuong-thao-bia-hoi-bo-bit-tet-483-636191635068157581.jpg', 'path': 'foody-phuong-thao-bia-hoi-bo-bit-tet-483-636191635068157581.jpg', 'checksum': '5a8cb115ba4b58240c59f70477f55417', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g23/222823/s800/foody-phuong-thao-bia-hoi-bo-bit-tet-175-636191634884840875.jpg', 'path': 'foody-phuong-thao-bia-hoi-bo-bit-tet-175-636191634884840875.jpg', 'checksum': '24654f476ac1e2766294728de26a89cf', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g23/222823/s800/foody-phuong-thao-bia-hoi-bo-bit-tet-790-636191633161554349.jpg', 'path': 'foody-phuong-thao-bia-hoi-bo-bit-tet-790-636191633161554349.jpg', 'checksum': '37c4a575f1243b4100cefb484cdb03e5', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g23/222823/s800/foody-phuong-thao-bia-hoi-bo-bit-tet-337-636191633129676826.jpg', 'path': 'foody-phuong-thao-bia-hoi-bo-bit-tet-337-636191633129676826.jpg', 'checksum': '93e76214925371e6b1a5516b71f7c9d4', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g23/222823/s800/foody-phuong-thao-bia-hoi-bo-bit-tet-249-636191633081548034.jpg', 'path': 'foody-phuong-thao-bia-hoi-bo-bit-tet-249-636191633081548034.jpg', 'checksum': '997d5ef11b769c475f8799f9e336662a', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g23/222823/s800/foody-phuong-thao-bia-hoi-bo-bit-tet-416-636191624402226790.jpg', 'path': 'foody-phuong-thao-bia-hoi-bo-bit-tet-416-636191624402226790.jpg', 'checksum': '3094715211a100fe45a5c5e4204da902', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g23/222823/s800/foody-phuong-thao-bia-hoi-bo-bit-tet-862-636191624400351569.jpg', 'path': 'foody-phuong-thao-bia-hoi-bo-bit-tet-862-636191624400351569.jpg', 'checksum': '83cb365974624253e46f2367067fc6f8', 'status': 'downloaded'}]"
40802,51027,Chep Din,7.4,"Mình thấy quán này không có gì cool cả nếu không muốn bảo là chán phèo @@
Không gian thì kiểu tù mù lờ mò í, chán kinh @@ mà đã thếc ác bàn lại được kê san sát nhau nữa, bàn bê nnói gì tớ nghe thấu cả nen mình tự dưng chả muốn nói gì nữa vì sợ người ta nghe mình  )) cái tôi hay nói xấu người khác nó hay giật mình thon thót thế chứ )) 
Đồ uống cũng bình thường, mình toàn gọi nâu đá thôi, thấy hơi nhiều sữa quá, khi thì lại cafe hơi đắng hơi mức cho phép :-< nói chung tùy vào cơ duyên thôi nhưng chắc mình không may mắn nên không thấy hôm nào ngon cả. 
Giá cả thì bình dân",https://images.foody.vn/res/g5/41248/s800/foody-thuy-cafe-cau-giay-c1f250d4-5c47-4b3d-960d-4c06d0ba7e71-635240460533433750.jpg,41248,16 Ngõ 165 Cầu giấy,Quận Cầu Giấy,Hà Nội,6.5,6.0,6.0,6.0,5.5,8,7,7,8,7,149,94,"[{'url': 'https://images.foody.vn/res/g5/41248/s800/foody-thuy-cafe-cau-giay-c1f250d4-5c47-4b3d-960d-4c06d0ba7e71-635240460533433750.jpg', 'path': 'foody-thuy-cafe-cau-giay-c1f250d4-5c47-4b3d-960d-4c06d0ba7e71-635240460533433750.jpg', 'checksum': '6349c183d873c46651a6843ad499a937', 'status': 'downloaded'}]"
9070725,8650960,Tâm Còi,7.8,"Hôm trước mình và em gái vừa ăn thử phở Thìn ở đây, gọi 2 bát phở Thìn truyền thống. Lúc đầu xem trên website của phở Thìn thì không thấy có cơ sở này nên cũng hơi sợ fake, nhưng vào ăn toàn thấy ảnh ông Thìn, có cả hotline và bill đàng hoàng nên cx khá yên tâm. Về nhà search trên Fb thì thấy có ảnh ông Thìn đứng đó nên yên tâm hẳn là hàng chính hãng😂.

Về đồ ăn: ngon, đậm mùi thịt bò xào với một đứa vốn thích ăn Phở tái lăn như mình. Nước dùng ngọt và hơi đặm nếu bạn nào thích ăn nhạt, dậy mùi bò xào 😍. Nếu so với cơ sở gốc ở 13 Lò Đúc thì mình vẫn thích bên Lò Đúc hơn vì còn dậy mùi tỏi phi, nhưng theo mình ở đây ngon và giống bên Lò Đúc hơn cơ sở Hoàng Ngọc Phách. Quẩy rất thơm nhé. À ở đây còn có cả bò trần tái cho các bạn k ăn dc tái lăn nha. 

Về không gian: rất Thìn 🤣, nhìn còn giống hàng thật hơn cả Lò Đúc 😅
 
Về nhân viên: mình dễ tính nên thấy bình thường, nhưng hôm mình đi có hiện tượng nhân viên to tiếng cãi nhau (Kbiet là với khách hay với chủ :v) 

Gần nhà nhất nên chắc chắn sẽ quay lại 😊",,1000977,102 C6 Tô hiệu,Quận Cầu Giấy,Hà Nội,10.0,8.0,8.0,7.0,6.0,8,7,8,10,6,1,184,
1914122,822968,Hoàng Linh,9.8,"Ăn đồ Lào Nhật Âu các kiểu giờ quay sang trải nghiệm đồ ăn Tàu xem sao . Cảm nhận đầu tiên là nhiều mỡ và cay xé mép luôn ấy , ăn cũng ngon và theo mình nên uống thêm bia hay rượu gì đó không ngấy lắm :)","https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-174-636532752522541175.jpg,https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-776-636532752519415926.jpg,https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-319-636532752426113331.jpg,https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-544-636532752430644924.jpg,https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-120-636532752445021066.jpg,https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-880-636532752442677128.jpg,https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-959-636532752439083078.jpg,https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-750-636532752437051699.jpg,https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-214-636532752397606920.jpg",252754,"2 Lô 1B Vũ Phạm Hàm, P. Yên Hòa",Quận Cầu Giấy,Hà Nội,7.5,7.5,7.5,6.5,5.3,10,10,9,10,10,148,12,"[{'url': 'https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-174-636532752522541175.jpg', 'path': 'foody-thuc-vi-thien-am-thuc-trung-hoa-174-636532752522541175.jpg', 'checksum': '7c95e5ba38af580c7b0f69757e9ff0c0', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-776-636532752519415926.jpg', 'path': 'foody-thuc-vi-thien-am-thuc-trung-hoa-776-636532752519415926.jpg', 'checksum': 'ef8a1fd3504008eb8bfdada81c4d40a2', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-319-636532752426113331.jpg', 'path': 'foody-thuc-vi-thien-am-thuc-trung-hoa-319-636532752426113331.jpg', 'checksum': 'ad8845a1651effff4f3c96ebd4ea0666', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-544-636532752430644924.jpg', 'path': 'foody-thuc-vi-thien-am-thuc-trung-hoa-544-636532752430644924.jpg', 'checksum': '5f274fa1a39fc81528d9e3fe5c029df7', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-120-636532752445021066.jpg', 'path': 'foody-thuc-vi-thien-am-thuc-trung-hoa-120-636532752445021066.jpg', 'checksum': '04eddb0a3602f42c95d1c64bc149d7cb', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-880-636532752442677128.jpg', 'path': 'foody-thuc-vi-thien-am-thuc-trung-hoa-880-636532752442677128.jpg', 'checksum': '25a011970be3cad7721487715c4aa80f', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-959-636532752439083078.jpg', 'path': 'foody-thuc-vi-thien-am-thuc-trung-hoa-959-636532752439083078.jpg', 'checksum': '09b880afc0499d9d87f867c4c262d31a', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-750-636532752437051699.jpg', 'path': 'foody-thuc-vi-thien-am-thuc-trung-hoa-750-636532752437051699.jpg', 'checksum': 'dae9427e1920b3da3bf586f5b95cd2cd', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-214-636532752397606920.jpg', 'path': 'foody-thuc-vi-thien-am-thuc-trung-hoa-214-636532752397606920.jpg', 'checksum': '59dc2f09da78d28947f40280eb79f8ee', 'status': 'downloaded'}]"
2536898,11148772,dung8868,6.2,"Đồ ăn 7/10
Phục vụ 6/10
Nói chung là tạm ổn. Nhưng phục vụ lên đồ quá chậm. Lần nào đến cũng p đợi rất lâu mới có đồ ăn. 
Nếu đợi lên đồ ăn lẩu thì p hơn 30’ mới lên đồ. Phục vụ chưa chuyên nghiệp.","https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-507-636876806161365860.jpg,https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-119-636876806160645170.jpg,https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-848-636876806156921618.jpg,https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-651-636876806155830547.jpg,https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-645-636876806152777622.jpg,https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-206-636876806152517400.jpg",252754,"2 Lô 1B Vũ Phạm Hàm, P. Yên Hòa",Quận Cầu Giấy,Hà Nội,7.5,7.5,7.5,6.5,5.3,7,4,4,9,7,3,0,"[{'url': 'https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-507-636876806161365860.jpg', 'path': 'foody-thuc-vi-thien-am-thuc-trung-hoa-507-636876806161365860.jpg', 'checksum': 'dbd0ccf6cf1be2998f5179f5b5f020ca', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-119-636876806160645170.jpg', 'path': 'foody-thuc-vi-thien-am-thuc-trung-hoa-119-636876806160645170.jpg', 'checksum': '22630be3056e9b2b21858a93c0ae650d', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-848-636876806156921618.jpg', 'path': 'foody-thuc-vi-thien-am-thuc-trung-hoa-848-636876806156921618.jpg', 'checksum': '2980caebae29e9cc73418c4c287d3823', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-651-636876806155830547.jpg', 'path': 'foody-thuc-vi-thien-am-thuc-trung-hoa-651-636876806155830547.jpg', 'checksum': '0883719a9a80fd5c6be5722833caff71', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-645-636876806152777622.jpg', 'path': 'foody-thuc-vi-thien-am-thuc-trung-hoa-645-636876806152777622.jpg', 'checksum': '640ab60ad1e82569935d94d910583789', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g26/252754/s800/foody-thuc-vi-thien-am-thuc-trung-hoa-206-636876806152517400.jpg', 'path': 'foody-thuc-vi-thien-am-thuc-trung-hoa-206-636876806152517400.jpg', 'checksum': 'cd3965d37540d161bcb5168ed933b382', 'status': 'downloaded'}]"
2728211,2079659,Ami,8.6,"Cuốn N Roll thì chắc mọi người quen lắm rồi, giờ mở thêm cơ sở ở Cầu Giấy nữa gần nhà mình nên sau hôm khai trương phải qua ăn ngay. Đầu tiên là nhà hàng xinh lắm, cực kì xinh và rộng rãi, nguyên liệu vẫn được cam kết đảm bảo các quy chuẩn sạch và an toàn. Mình thích nhất là nem nướng, giòn thơm vừa vặn, chấm với nước chấm ngon làm lần nào mình cũng gọi mấy đĩa liền. Nhà Hàng còn có đồ uống ưu thích của mình là trà táo, uống chống ngấy thì hợp luôn. Các món lẩu thì chất lượng vẫn không bao giờ làm mình thất vọng.","https://images.foody.vn/res/g92/917166/s800/foody-cuon-n-roll-restaurant-tran-thai-tong-797-636966200369011630.jpg,https://images.foody.vn/res/g92/917166/s800/foody-cuon-n-roll-restaurant-tran-thai-tong-761-636966200368386572.jpg,https://images.foody.vn/res/g92/917166/s800/foody-cuon-n-roll-restaurant-tran-thai-tong-349-636966200367761514.jpg",917166,90 Trần Thái Tông,Quận Cầu Giấy,Hà Nội,8.5,8.5,8.5,8.0,8.0,9,9,9,8,8,64,80,"[{'url': 'https://images.foody.vn/res/g92/917166/s800/foody-cuon-n-roll-restaurant-tran-thai-tong-797-636966200369011630.jpg', 'path': 'foody-cuon-n-roll-restaurant-tran-thai-tong-797-636966200369011630.jpg', 'checksum': '01feaabd533a835c1260f9416968f886', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g92/917166/s800/foody-cuon-n-roll-restaurant-tran-thai-tong-761-636966200368386572.jpg', 'path': 'foody-cuon-n-roll-restaurant-tran-thai-tong-761-636966200368386572.jpg', 'checksum': '0323ae6cb248364c671f05bc48af9d77', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g92/917166/s800/foody-cuon-n-roll-restaurant-tran-thai-tong-349-636966200367761514.jpg', 'path': 'foody-cuon-n-roll-restaurant-tran-thai-tong-349-636966200367761514.jpg', 'checksum': '8b07b64f6d158d6f54720ff69cad7bea', 'status': 'downloaded'}]"
4359251,884623,Haru Chan,1,"Cốc nhựa trong không phải cốc giấy như bình thường.
Dịch vụ chán. Đặt size L mà giao size M xong còn hỏi ngược lại khách “chênh nhau bn tiền ấy nhỉ” “có 5k thôi mà”, còn giao thiếu ống hút cho khách, ơ :D???? Làm ăn cái kiểu gì vậy???? :D????
Vị thì thôi. Trà sữa hương nhài mà uống vào toàn vị sữa ông thọ, chẳng có vị trà cũng k có hương nhài :D?????",,1000306,28/23 Ngõ 130 Xuân Thủy,Quận Cầu Giấy,Hà Nội,3.6,2.8,1.8,1.8,1.2,1,1,1,1,1,3,20,
4858378,19982685,Đức Phúc,10,"Hơi muộn. Nhưng thôi ấm bụng thật!
27 nồi bánh chưng trôi qua rồi mà nay mới kiếm được quán chè ưng bụng đến vậy.
Mình ít khen lắm. Nhưng hôm nay phải dành mấy lời để viết comment.
Chè khá rẻ so với một số nơi mình từng ăn.
quán đông khách. Mình hay đến ăn buổi tối. Món mình thích nhất là sữa chua mít. Thái bưởi. Đậu xanh. Chè đậu xanh ở đây ngon thôi rồi. Béo béo ngậy ngậy đúng chuẩn vị đậu xanh.
Quán khá rộng. Nhân viên phục vụ ôkê.
Điểm trừ của quán là làm hơi lâu. có lẽ do đông khách quá nên phải đợi.
Khuyên các bạn gọi ship thì gọi trước 1 tiếng cho k phải đợi. Sẽ còn đến!",,255600,297 Tô Hiệu,Quận Cầu Giấy,Hà Nội,7.1,7.1,6.8,6.7,6.7,10,10,10,10,10,4,0,
6097853,592991,C'est Vie,4.2,"Mình gọi chè ở đây ăn mấy lần rồi đều k có vấn đề gì, hôm nay gọi Bánh mì nướng muối ớt về, ăn gần hết thì thấy ở dưới có cả gián, thiếu vệ sinh kinh khủng. Chắc chắn k có lần sau nữa!",,255600,297 Tô Hiệu,Quận Cầu Giấy,Hà Nội,7.1,7.1,6.8,6.7,6.7,1,5,5,5,5,1,27,
467975,1109431,Vịt Vịt,8,"Trời lạnh đi quá thèm quá nên ghé vào ăn lun >w< 
Quán nằm ngay đầu ngõ trường mầm non Mặt Trời bé thơ, có 1 khoảg vỉa hè khá rộng rãi để mng ngồi ăn. 
Thịt xiên ở đây rẻ có 5k/ cái thôi, hơi bé hơn chỗ khác 1 chút nhưng mình thấy chất lượng, nhiều nạc, ai k thích ăn mỡ sẽ rất thíchh, ướp gia vị đậm đà. Mình đến sớm lúc còn vắng khách nên thịt có hơi khô 1 tẹo, chắc là quạt lâu rồi. Thích những quán thịt xiên có dưa chuột ntn ăn cho đỡ ngấy, dưa góp hơi nhạt, nếu mà thêm tí giấm sẽ rất ngon. Có mấy chai tương ớt để cho khách thích xịt bao nhiu thì xịt :3. Ai thích ăn bánh mì thì sẽ là 12k/ bánh mì 2 xiên 😝
Quán giờ tan tầm đông khách phết, mng mua về cũng nhiều, mình ngồi ăn 1 tí mà thấy mấy xe đến đợi mua mang về. 
2 bác bán hàng thân thiệt, bác trai quạt bác gái xếp thịt :3
Nchung là rẻ mà ngon :3
thitxiennuong","https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-681-635844766558025945.jpg,https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-176-635844766546931319.jpg,https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-780-635844766544743641.jpg,https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-311-635844766536149241.jpg,https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-634-635844766534899118.jpg,https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-461-635844766534742856.jpg,https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-291-635844766532398921.jpg",172897,143 Nguyễn Ngọc Vũ,Quận Cầu Giấy,Hà Nội,8.0,8.0,7.8,7.5,7.5,8,8,7,8,9,41,89,"[{'url': 'https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-681-635844766558025945.jpg', 'path': 'foody-thit-xien-nuong-nguyen-ngoc-vu-681-635844766558025945.jpg', 'checksum': 'c9125678ec5c7e9812319c2484cbff42', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-176-635844766546931319.jpg', 'path': 'foody-thit-xien-nuong-nguyen-ngoc-vu-176-635844766546931319.jpg', 'checksum': '05717b4cf02345b8273a0625aca044ab', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-780-635844766544743641.jpg', 'path': 'foody-thit-xien-nuong-nguyen-ngoc-vu-780-635844766544743641.jpg', 'checksum': '0459f6836fdad4d70b0ee3953c9ed7b9', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-311-635844766536149241.jpg', 'path': 'foody-thit-xien-nuong-nguyen-ngoc-vu-311-635844766536149241.jpg', 'checksum': 'a54fe0ea862d6e52fb24c064d28911b5', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-634-635844766534899118.jpg', 'path': 'foody-thit-xien-nuong-nguyen-ngoc-vu-634-635844766534899118.jpg', 'checksum': '89be1b524160884deb5a9a742356b473', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-461-635844766534742856.jpg', 'path': 'foody-thit-xien-nuong-nguyen-ngoc-vu-461-635844766534742856.jpg', 'checksum': 'eb258969c72e25742e0cc7715cb3a9c1', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g18/172897/s800/foody-thit-xien-nuong-nguyen-ngoc-vu-291-635844766532398921.jpg', 'path': 'foody-thit-xien-nuong-nguyen-ngoc-vu-291-635844766532398921.jpg', 'checksum': 'e1b8113924e80ad66d3c12399e7fa644', 'status': 'downloaded'}]"
