RevId,UserId,ResId,Comment,image_urls,Food_score_cmt,Services_score_cmt,Atmosphere_score_cmt,Position_score_cmt,Price_score_cmt,Rating
2782719,942469,930529,"Đồ uống trà và bánh k có sự khác biệt so với các cơ sở khác nhưng về không gian vẫn giữ được những đặc trưng của CSB nhưng đã có bầy trí nhiều cây hơn và bàn ghế cũng xinh xắn hơn. Cơ sở này k quá rộng nhưng có tận 3 tầng mỗi tầng một kiểu khá hay ho nhất là đối với các thánh thích sống ảo như mình nha. Nhân viên vẫn thân thiện và dễ thương như các cơ sở khác k có gì phải bàn cãi. Điểm mà mình vẫn chưa ưng nhất ở CSB là đồ uống hoặc có thể do mình chưa uống đc thức uống mà hợp với mình. Sau khi thử 1 số loại ở đây thì mình quyết định trung thành với trà dâu vì mình thấy uống mát hợp thời tiết vị cũng thanh thanh dễ uống để giải khát khi vừa đi nắng ngoài đg vào thì đỉnh. Bạn mình gọi trà đào chanh bạn nv có bảo bọn mình là đồ uống này sẽ chua mà bạn mình thích nên cũng gọi luôn nhưng khi mang ra uống thì lại k hề thấy vị chua mà lại ngọt. Ngoài lát chanh trang trí trog cốc thì k thấy có vị chanh nào khi uống, vị đào cũng khá mờ nhạt mà chỉ thấy vị ngọt nhiều. Nhưng cứu lại cho đồ uống là bánh ở CSB siêu đỉnh các bạn ơi. Giá hơi mắc sẽ với bánh ở các hàng khác nhưng đắt sắt ra miếng nha các bạn. Hôm mình đi là trưa t7 nhưng mới 10h sáng cửa hàng đã hết mấy loại bánh r. Còn bánh xoài nên mình gọi dùng thì cũng thấy rất ngon lớp bánh mềm kem mịn hơi ngậy 1 xíu xíu thui ở giữa có mứt xoài miếng nữa. Nhớ dưới sốt xoài lên bánh ăn cùng để tăng vị đậm cho bánh nha. Đồ uống với mình k xuất sắc nhưng đến đây nhất định phải thử bánh nha các bạn^^",https://images.foody.vn/res/g94/930529/s800/foody-cest-si-bon-cafe-desserts-cakes-trung-hoa-720-636984523491238597.jpg,8,9,9,8,8,8.4
2874914,13881346,930529,"Dessert ngon, khong gian tuyệt vời lãng mạn phù hợp cho cả làm việc và hẹn hò, nhạc hay tuyệt phù hợp cho một chiều mưa buồn. Có điều nhân viên hơi buồn k được niềm nở lắm.","https://images.foody.vn/res/g94/930529/s800/foody-cest-si-bon-cafe-desserts-cakes-trung-hoa-286-637000203772239230.jpg,https://images.foody.vn/res/g94/930529/s800/foody-cest-si-bon-cafe-desserts-cakes-trung-hoa-278-637000203768009479.jpg",8,7,10,9,8,8.4
1969667,8370341,662265,"Cơ sở Trần Duy Hưng không gian khá thoải mái, sáng sủa. Mình gọi 1 bánh sandwich giăm bông phomai và 1 bánh chiffon 3 vị. Bánh cả 2 đều ăn khá ngon. Nói chung về chất lượng lẫn giá cả thì Fresh Garden là 1 địa chỉ đáng tin cậy cho những ai muốn ăn bánh ngon mà giá mềm. Nhân viên lịch sự.",https://images.foody.vn/res/g67/662265/s800/foody-fresh-garden-bakery-tran-duy-hung-984-636569288555540566.jpg,9,8,8,8,8,8.2
1692541,951230,654857,"TCH Xuân Thủy nằm ở tần 1 tòa nhà Richland, không gian chỉ có 1 tầng nhưng mình thấy khá thoải mái khi ngồi ở đây, vì nằm ở tầng 1 bên cạnh có nhà cao nữa nên ngồi mùa hè dù là sáng sớm hay là giữa trưa cũng ko sợ bị nắng chiếu ))
mình uống matcha đá xay thấy vị matcha khá nhạt, hình như đồ uống matcha nào ở TCH cũng bị nhạt vị ý 
Chocolate đá xay uống ổn ạ
nhân viên thân thiện, TCH mới ra đồ uống machiato mới còn có cả game trên app nữa đấy ạ","https://images.foody.vn/res/g66/654857/s800/foody-the-coffee-house-xuan-thuy-346-636420641020821806.jpg,https://images.foody.vn/res/g66/654857/s800/foody-the-coffee-house-xuan-thuy-900-636420641016446386.jpg,https://images.foody.vn/res/g66/654857/s800/foody-the-coffee-house-xuan-thuy-698-636420641012383613.jpg,https://images.foody.vn/res/g66/654857/s800/foody-the-coffee-house-xuan-thuy-570-636420641007539456.jpg,https://images.foody.vn/res/g66/654857/s800/foody-the-coffee-house-xuan-thuy-973-636420641004101669.jpg",8,9,9,8,8,8.4
1854936,8901219,654857,"Khi cần nơi làm việc-đi The Coffee House nhé
Khi lâu ngày không gặp bạn bè cũ-làm một ly Trà đào cam sả rồi nói chuyện nhé
Khi một mình vào Valentine, Noel hay sinh nhật-bánh gấu cùng bản nhạc nhẹ nhàng làm ta không còn cô đơn nữa

Không gian đặc trưng của TCH là ấm cúng dịu dàng rồi, nên ở cơ sở nào cũng decor giống nhau, nhưng ở Xuân Thuỷ hơi nhỏ, hơi tối hơn ở Hoàng Cầu hay Trung Kính
Đồ uống ở mức giá trung bình, do không uống được cà phê nên mình cực kì high recomment Trà đào cam sả và đá say matcha cho những bạn giống mình
Thái độ nhân viên bình thường không có gì đặc biệt",https://images.foody.vn/res/g66/654857/s800/foody-the-coffee-house-xuan-thuy-697-636498510124454070.jpg,9,7,7,6,7,7.2
1852830,724339,654857,"Lâu lắm ko đến The Coffee House, nhân dịp hẹn hò ghé qua thử món mới dành riêng cho dịp Giáng sinh. 
Rất tiếc là món này ko làm mình ấn tượng gì cả.
À hôm đấy còn có chương trình gì đó, mình nhớ ko rõ là combo black tea machiato và bánh được giảm giá thì phải.
Mình vẫn thấy BTM ngon và đặc trưng của TCH, dù đến đây mọi ng hay thử món mới thư xoài dừa đá xay hay món cafe j đó này thì mình vẫn chung thuỷ với trà đào cam xả và BTM thôi.
Giá ở đây thì thuộc dạng trung bình cao, khoảng 60-70k/1 đồ uống.
Mình sẽ quay lại nếu có dịp","https://images.foody.vn/res/g66/654857/s800/foody-the-coffee-house-xuan-thuy-345-636497482776305296.jpg,https://images.foody.vn/res/g66/654857/s800/foody-the-coffee-house-xuan-thuy-826-636497482776305296.jpg,https://images.foody.vn/res/g66/654857/s800/foody-the-coffee-house-xuan-thuy-385-636497482776305296.jpg,https://images.foody.vn/res/g66/654857/s800/foody-the-coffee-house-xuan-thuy-651-636497482773805101.jpg",7,7,8,8,6,7.2
7168757,480415,1037601,"Ngon, topping đầy đặn. Ngay gần nhà nên sẽ ủng hộ dài dài. Ăn rất vừa miệng",https://images.foody.vn/res/g104/1037601/s800/foody-duc-food-mi-tron-indomie-lac-long-quan-209-637330219794613257.jpg,10,10,10,10,9,9.8
2433184,8137913,710464,"Quán dễ tìm đường lắm nha, các cậu đi đến gần cuối ngõ nằm bên tay trái luôn. Ở đây có thịt bò, nầm vs ba chỉ nướng. Chị chủ sẽ tính theo đầu người 100k/người, nếu không ăn kim chi/nấm kim châm là 80k thôi nha. Thật sự đĩa thịt mang ra đầy đặn cực, không bị độn rau bên dưới. Nhưng vị ướp thì tớ chưa ưng lắm vì ngọt quá từ thịt đến nước chấm. Điểm cộng nho nhỏ là nhân viên phục vụ nhanh nhẹn. Còn để quay lại hay không thì 50/50 🤣 cá nhân tớ vẫn muốn đậm đà hơn chút cơ","https://images.foody.vn/res/g72/710464/s800/foody-thu-ngan-nam-bo-nuong-816-636807507703909257.jpg,https://images.foody.vn/res/g72/710464/s800/foody-thu-ngan-nam-bo-nuong-269-636807507721276600.jpg,https://images.foody.vn/res/g72/710464/s800/foody-thu-ngan-nam-bo-nuong-133-636807507689845650.jpg",7,7,7,6,8,7
7544544,8679734,1037601,"Mỳ thập cẩm ok, ăn ổn, nhưng mik đặt thêm 1 hộp tôm viên 10 viên NHỮNG 30 NGHÌN, nhưng cái mình nhận dc là 10 viên nhỏ bằng đầu ngón tay, khô cứng... chịu luôn...chưa chắc đã đặt lần 2....",https://images.foody.vn/res/g104/1037601/s800/foody-duc-food-mi-tron-indomie-lac-long-quan-355-637342451211318496.jpg,2,4,5,6,6,4.6
2530640,9921326,728536,"Mình có order một phần Chicken Caesar Salad size L của quán.
- Khen: Nhìn chung salad ăn được, xà lách, cà chua bi tươi. Bánh mì giòn. Trứng ổn.
- Chê: Thịt gà hơi bở. Sốt ít quá. Trong list thành phần mình thấy có phomai bột và bacon nhưng trong suất của mình lại không có, thay vào đó quán cho thêm oliu đen và oliu xanh. Mình order suất này vì thích hai nguyên liệu trên, nhưng đến lúc nhận lại không có nên trải nghiệm không được trọn vẹn.
Thêm nữa là lúc nhận nắp hộp không đóng kín và mình thấy một con kiến bé tí bò bên trong 😂","https://images.foody.vn/res/g73/728536/s800/foody-ubase-healthy-natural-food-138-636873172047627065.jpg,https://images.foody.vn/res/g73/728536/s800/foody-ubase-healthy-natural-food-543-636873172048877172.jpg",7,8,8,8,7,7.6
2278554,11317487,174162,"Nghe giới thieu đã lau nhưng hnay mình mới đc thử. Chân gà luộc chấm sauce ăn cung ngon.
Đối với dũng sĩ duyệt mồi như mình thì món này ăn OK, mình rất thích giá thành cũng hợp lý 120k/14-15 chân

Nói chung mình vẫn sẽ order.",https://images.foody.vn/res/g18/174162/s800/foody-bep-ba-tru-chan-ga-sach-shop-online-562-636726079453186581.jpg,8,8,7,7,7,7.4
2657646,837395,174162,Mê chân gà bà Trư số 1 luôn. Chân luộc mà thơm ngon hơn cả chân ngâm xả ớt luôn. Chân ngấm nhiều loại gia vị đặc biệt nên thơm lắm. Nước chấm cũng cầu kì và dễ nghiện. Thế nên là thỉnh thoảng nhớ đến là mình lại phải mua về ăn. Siu ngon!!,"https://images.foody.vn/res/g18/174162/s800/foody-bep-ba-tru-chan-ga-sach-shop-online-760-636945903235232159.jpg,https://images.foody.vn/res/g18/174162/s800/foody-bep-ba-tru-chan-ga-sach-shop-online-603-636945903233200726.jpg",10,10,9,6,6,8.2
2680803,1613605,728536,"Gà thơm bơ tỏi, mềm hơn ổn hơn lần đầu mình mua gà siêu khô. Bánh mì cũng mềm thơm. Giá hơi mắc hơn mặt bằng chung chút. Nên thêm topping các loại đạm cho những người cần nhiều đạm như mình",https://images.foody.vn/res/g73/728536/s800/foody-ubase-healthy-natural-food-799-636956100536733974.jpg,7,7,5,7,5,6.2
2319154,10939795,728536,"Quán ở lhas gần trường mình nên mình thử đặt 2 xuất 2 salad: gà bbq dứa nướng,cá hồi. Quán làm đồ rất nhanh nên không đầy 1 tiếng là đồ ăn đã đến tay rồi. Mở ra thấy đồ ăn được packaging cẩn thận, ngoài 2 hộp đồ ăn thì đi kèm là 2 bọc nilon nhỏ đựng giấy ăn, thìa và dĩa nhựa, rất gọn gàng sạch sẽ. Bên trong có đa dạng các loại rau( lượng hơi ít so vs giá tiền), gà và cá, 2 gói sốt. 
 Salad cá hồi: rau rất tươi, do mình đang cắt carb nên phải bỏ ra một ít cả rốt và khoai tây. Cá hồi tẩm ướp ngon,thơm, nấu hơi quá một chút nên hơi khô. Phần sốt khá chua nhưng mình ăn được nên cảm thấy khá ngon.
  Salad gà bbq dứa nướng: xuất ăn này rẻ hơn nhưng lại đầy đặn hơn. Rau cũng rất tươi, dứa nướng mọng nước ngọt ngọt ăn vs gà đc nướng sốt ẩm mềm, ăn khá ngon. Ăn kiêng thế này thì chăc ăn suốt đời quá.","https://images.foody.vn/res/g73/728536/s800/foody-ubase-healthy-natural-food-113-636747828176019021.jpg,https://images.foody.vn/res/g73/728536/s800/foody-ubase-healthy-natural-food-707-636747828138201654.jpg,https://images.foody.vn/res/g73/728536/s800/foody-ubase-healthy-natural-food-763-636747828083626550.jpg,https://images.foody.vn/res/g73/728536/s800/foody-ubase-healthy-natural-food-741-636747828032161647.jpg,https://images.foody.vn/res/g73/728536/s800/foody-ubase-healthy-natural-food-650-636747827990890524.jpg,https://images.foody.vn/res/g73/728536/s800/foody-ubase-healthy-natural-food-409-636747827947816884.jpg",10,10,5,5,10,8
3091107,716312,728536,Mình order sz L nhg ship sz M còn ko bằng size M những nơi khác,https://images.foody.vn/res/g73/728536/s800/foody-ubase-healthy-natural-food-527-637039104247146923.jpg,5,5,5,5,5,5
2617824,552508,728536,"Mình order 1 summer beef salad và 1 khoai chiên. Khoai thì không nói vì không có gì đặc sắc nhưng ăn ok, không có vấn đề gì.
Nhưng salad mở ra thì nguyên con sâu đang bò luôn. Chắc là rau tươi nhưng khi bếp rửa thì cũng nên nhìn xem có sâu không chứ mở ra nhìn đã không muốn ăn. Bò thì trần vẫn còn đỏ chứ chắc không phải nướng :-<
Nội dung thì không giống mô tả lắm, k thấy có cÀ chua bi, cải mầm, hành tây,...
Túm lại lần đầu và cũng là lần cuối!!!","https://images.foody.vn/res/g73/728536/s800/foody-ubase-healthy-natural-food-741-636924226739663358.jpg,https://images.foody.vn/res/g73/728536/s800/foody-ubase-healthy-natural-food-724-636924226738725782.jpg",1,5,5,5,5,4.2
2564044,1833629,174162,"Cô bạn tôi rì viu cho tôi quán này !!! Cô bạn tôi nói là luộc cùng thảo mộc thì đúng gọi về ăn chân gà rất ngon thơm , màu vàng xinh 😂. Dưa chuột được tặng nguyên quả luôn hôm đó không có dao nên đành để lại haha. Đặc biệt cực thì thích cái nước chấm sệt sệt ở đây ạ. Sẽ còn ủng hộ quán",https://images.foody.vn/res/g18/174162/s800/foody-bep-ba-tru-chan-ga-sach-shop-online-279-636893940530777553.jpg,10,6,5,5,9,7
11990418,23530418,1048889,"Mới phát hiện quán này ở trung kính, đồ ăn rất phong phú đa dạng ngon rẻ nữa, mọi người nên mua",https://images.foody.vn/res/g105/1048889/s800/foody-gia-han-quay-nong-quay-dui-ga-banh-ran-trung-kinh-667-637527913701685863.jpeg,10,10,7,10,10,9.4
3894706,9464907,728536,"Cũng đặt mấy lần rồi, bình thường thì ok, mà hôm nay nhận được hộp đồ ăn shock :) hổ lốn như mớ cám lợn, không biết miếng nào vào miếng nào nữa",https://images.foody.vn/res/g73/728536/s800/foody-ubase-healthy-natural-food-645-637142542329531292.jpg,1,3,6,4,4,3.6
961328,83072,79279,"Tớ vốn thích hệ thống của Fresh Garden. Nhìn thấy đã có cảm tình rồi. Mà bánh ở đây ăn cũng ok. Bánh tươi, bánh ngọt đều ổn cả.

Bánh tươi tớ thích nhất bánh nhân phô mai. Kiểu bánh mềm thơm xong bên trong có phô mai ngầy ngậy ý. Cơ mà được ít quá. Tớ thích nhiều thêm tí nữa. 

Lần nào vào cũng phải tia luôn vào tủ bánh xem có bánh nhân phô mai không? Không có là mặt lại xịu ra 15 giây. Hic.

Các cậu thử xem có ok không nha! Tớ thấy ngon kinh khủng luôn ấy! He he. Must try!",https://images.foody.vn/res/g8/79279/s800/foody-fresh-garden-bakery-to-hieu-192-636053052200245498.jpg,10,8,8,8,10,8.8
932929,288449,79279,"Nắng trưa to như thế mò đi mua bánh rõ khổ ý 😭 cay đắng fresh garden ở viện E k bán bánh gato nên lại phải lòng vòng qua đây.

Bánh tiramisu rất ngon ạ. Kem tươi khác hẳn, thơm ngậy mà béo căng. Bánh phủ đều bột socola và dừa rất mịn, 2 nửa đắng đắng xíu quay sang dừa thơm vẫn thấy ngon. Cốt gato mềm, ăn thấy tan ra trong miệng. Nh bánh nè phải để lạnh k kem sẽ chảy mất.

Bánh 8 ng ăn 280k rất hạp lý.

Nhân viên ngoan lịch sự nhiệt tềnh. 

Túm lại là sẽ quay lại mua FG nhiều","https://images.foody.vn/res/g8/79279/s800/foody-fresh-garden-bakery-to-hieu-897-636037590589321057.jpg,https://images.foody.vn/res/g8/79279/s800/foody-fresh-garden-bakery-to-hieu-174-636037590587133384.jpg,https://images.foody.vn/res/g8/79279/s800/foody-fresh-garden-bakery-to-hieu-607-636037590582601776.jpg,https://images.foody.vn/res/g8/79279/s800/foody-fresh-garden-bakery-to-hieu-736-636037590553693252.jpg,https://images.foody.vn/res/g8/79279/s800/foody-fresh-garden-bakery-to-hieu-679-636037590549317897.jpg,https://images.foody.vn/res/g8/79279/s800/foody-fresh-garden-bakery-to-hieu-776-636037590547599011.jpg,https://images.foody.vn/res/g8/79279/s800/foody-fresh-garden-bakery-to-hieu-795-636037590538379533.jpg,https://images.foody.vn/res/g8/79279/s800/foody-fresh-garden-bakery-to-hieu-634-636037590515565226.jpg,https://images.foody.vn/res/g8/79279/s800/foody-fresh-garden-bakery-to-hieu-310-636037590515096444.jpg,https://images.foody.vn/res/g8/79279/s800/foody-fresh-garden-bakery-to-hieu-901-636037590513221315.jpg",8,7,7,7,8,7.4
978707,1673108,79279,"📌Vị trí: đối diện trường tiểu học nghĩa tân, gần bánh Hữu nghị đó. Quán cũng k to lắm nhưng dễ nhìn
📌Không gian: chỉ có mua mang về, cử hàng k to lắm nhưng bày trí vẫn đẹp và tiện lợi, sạch sẽ
📌Mua ở đây đến hôm nay mình mới nhận được thẻ tích điểm 😚😚 sau bao nhiêu lần mua. 
 Bánh su kem ở đây ngon nhất trong tất cả hàng su kem mình từng ăn. Vỏ bánh mềm, nhân k bị ngọt, khá mượt, lại đầy đặn, k bị rỗng như mấy hàng khác
📌Phục vụ của nhân viên tốt, dễ chịu","https://images.foody.vn/res/g8/79279/s800/foody-fresh-garden-bakery-to-hieu-580-636062103129280910.jpg,https://images.foody.vn/res/g8/79279/s800/foody-fresh-garden-bakery-to-hieu-839-636062103127093232.jpg",8,7,7,7,8,7.4
1078213,2066172,79279,"Hôm nay đi lòng vòng mãi mà không có 3G để tìm quán đẹp nên vào tạm đây vì nó nằm chềnh ềnh ngay trên mặt đường Tô Hiệu
Có nhiều loại bánh hơn là mình tưởng tượng, tuy nhiên nhìn cũng không quá bắt mắt. Không gian thì bình thường, có bàn ghế để ngồi ăn cơ mà lúc vào mình thấy có một con ruồi đang bay bay may mà nó không lởn vởn quanh mình lúc mình đang ăn
Nhìn chung là mình sẽ không vào đây lần nữa vì nếu muốn ăn các loại bánh thì tour les jour vẫn ổn hơn chút xíu. Thực ra nếu tiện đường mà thèm bánh ngọt thì cũng có thể hí hí",https://images.foody.vn/res/g8/79279/s800/foody-fresh-garden-bakery-to-hieu-788-636118113333679471.jpg,8,8,6,8,7,7.4
1975435,8755271,721590,"Bánh ướt ngọt, bánh da lợn mix 3 vị, bánh bò đường thốt nốt, bánh bao tiều, bánh chuối, bánh tằm, bánh trôi nước, bánh ít trần, bánh khoai môn lá cẩm, bánh da lợn đậu xanh, bánh đúc,.... Chừi ưi... Quá trời loại bánh, phải đến 30 loại ấy. Vốn nghiện đồ ăn kiểu dai dai giòn giòn mà lại vô tình được bà chị cùng công ty giới thiệu cho page Bếp cô Hà nên mới mò vào xem. Ui bao nhiêu loại bánh mà tia ngay được cái bánh da lợn, bánh khoai môn lá cẩm đúng kiểu dai giòn mình thích. Thế là đặt ship ngay và luôn. Shop chỉ bán online thui và đặt thì phải đợi làm nữa nên hơi lâu xíu mới có. Nhưng ksao, mình đợi được. Bánh ở đây nhìn cái đầu tiên là bát mắt vì nhiều màu sắc lắm lắm. Sau mà nhà có lễ tết gì mua làm đồ cúng cũng hợp. 
Được vài lần đặt đồ ăn ở đây thì mình cũng nghiện luôn, đồ mặn ngọt đủ cả lại đa dạng nên mỗi lần thử một ít. Sau nói chuyện với chị chủ mới biết tất cả màu sắc của bánh đều từ lá cây tự nhiên hết:xanh lá nếp, hồng củ dền, nâu cà phê, tím lá cẩm tím, vàng hạt rành rành, đỏ gấc,..
Mẹ chị gốc miền Tây nên các loại bánh đều là của miền Tây dân dã được học cách làm rồi làm ngoài này, cả nồi nấu với vài nguyên liệu cũng đc chuyển từ trong đó ra. 
Mà nguyên liêu làm bánh cũng dân dã như từ bột gạo, bột sắn, bột năng, bột khoai lang và nước cốt dừa thui ấy. 
Bánh cũng giao động giá từ 25-60k thui. 
Rất đáng để thử, không đi du lịch miền Tây mà vẫn được ăn ẩm thực miền Tây ship tận nhà. Hihi","https://images.foody.vn/res/g73/721590/s800/foody-bep-co-ha-dac-san-mien-tay-online-213-636572318898322185.jpg,https://images.foody.vn/res/g73/721590/s800/foody-bep-co-ha-dac-san-mien-tay-online-398-636572318894103105.jpg,https://images.foody.vn/res/g73/721590/s800/foody-bep-co-ha-dac-san-mien-tay-online-817-636572318889571502.jpg,https://images.foody.vn/res/g73/721590/s800/foody-bep-co-ha-dac-san-mien-tay-online-640-636572318887696360.jpg,https://images.foody.vn/res/g73/721590/s800/foody-bep-co-ha-dac-san-mien-tay-online-630-636572318882852233.jpg,https://images.foody.vn/res/g73/721590/s800/foody-bep-co-ha-dac-san-mien-tay-online-978-636572318875976701.jpg",9,8,7,7,8,7.8
482526,414516,118230,"- Cháo ếch có 2 loại: nồi 149k và nồi 249k. Mình đi 2 người gọi nồi 149k, chỉ có 2 con ếch, tính ra đắt gấp đôi các chỗ khác, dù ếch cũng to nhưng cảm giác không thấm vào đâu. Khi order hỏi nhân viên thì được trả lời: Em ko biết, cái này là bếp làm...
- Cả cháo và ếch đều rất nhạt, đặc biệt nước sốt ếch rất ít + loãng, trộn đẫm vào cháo cảm giác vẫn nhạt mà còn ko đủ để trộn
- Không gian quán thiên về bán lẩu và đồ nhắm hơn cháo ếch","https://images.foody.vn/res/g12/118230/s800/foody-chao-ech-singapore-to-hieu-720-635856158762741804.jpg,https://images.foody.vn/res/g12/118230/s800/foody-chao-ech-singapore-to-hieu-309-635856158761648017.jpg,https://images.foody.vn/res/g12/118230/s800/foody-chao-ech-singapore-to-hieu-405-635856158761179176.jpg",5,4,5,5,4,4.6
959155,41612,118230,"🌸🌸🌸 quán bán nhiều món về ếch, gà, sườn sụn chứ không chỉ bán cháo ếch nhé!

🍖🍖🍖 đồ ăn được. Ếch chiên bơ tỏi và ếch rang muối ăn khá ngon. Lẩu ếch nước dùng bình thường được cái đầy đặn thịt rau. Sườn sụn sốt me rất rất nhiều sốt và vị hơi đậm. Rau có đĩa bị mặn. Chắc chất lượng món cũng tuỳ đầu bếp.

🏡🏡 mặt tiền hẹp nhưng vào sâu. Quán trông hơi cũ kỹ. Bàn ghế nhựa thấp. Đại khái nhìn ko gian ko được ưng lắm. Cũng nóng và bí nữa.

👩🏻👩🏻👩🏻 phục vụ ko tươi cười nhưng đc cái nhanh nhẹn.","https://images.foody.vn/res/g12/118230/s800/foody-chao-ech-singapore-to-hieu-790-636051778995061279.jpg,https://images.foody.vn/res/g12/118230/s800/foody-chao-ech-singapore-to-hieu-261-636051779009749949.jpg,https://images.foody.vn/res/g12/118230/s800/foody-chao-ech-singapore-to-hieu-957-636051779032564237.jpg,https://images.foody.vn/res/g12/118230/s800/foody-chao-ech-singapore-to-hieu-989-636051779011781350.jpg,https://images.foody.vn/res/g12/118230/s800/foody-chao-ech-singapore-to-hieu-342-636051779011937612.jpg,https://images.foody.vn/res/g12/118230/s800/foody-chao-ech-singapore-to-hieu-169-636051779009437415.jpg,https://images.foody.vn/res/g12/118230/s800/foody-chao-ech-singapore-to-hieu-232-636051778994748750.jpg,https://images.foody.vn/res/g12/118230/s800/foody-chao-ech-singapore-to-hieu-942-636051778994436225.jpg,https://images.foody.vn/res/g12/118230/s800/foody-chao-ech-singapore-to-hieu-166-636051778993342398.jpg",7,7,6,7,8,7
2175509,9698995,721590,"Mình là người sài gòn và cực thích bánh miền tây, vô tình mò mẫm trên foody được quán bán đủ bánh miền tây thì mừng rơi nước mắt.
Hnay mình order bánh da lợn (bánh 12 cái). Hic mình hơi thất vọng, theo mình biết thì bánh da lợn phải có lớp đậu xanh giữa. Còn bánh này hoàn toàn là bột nên ăn hơi ngấy (giống bánh bà lai). 
Điểm cộng là bánh dẻo, rất thơm mùi lá dứa",https://images.foody.vn/res/g73/721590/s800/foody-bep-co-ha-dac-san-mien-tay-301-636673574275180220.jpg,2,5,5,5,5,4.4
2549581,611421,721590,"Mình rất thích ăn bánh bò, hay od bánh bò nguyễn sơn. Đọc review thì thấy mọi người kêu ko chuẩn vị miền tây, nhưng chắc vẫn ngon??? 

Bánh bò nhìn thì đẹp mà ăn chán tệ. Bột dẻo và mềm oặt, cầm dính tay và dĩ nhiên cảm giác như ăn bánh bột. Thật sự thấy chán.",https://images.foody.vn/res/g73/721590/s800/foody-bep-co-ha-dac-san-mien-tay-350-636885068832541944.jpg,2,4,5,9,8,5.6
2139987,2195596,118230,K nói nhiều các bạn ạ. Ăn đc vừa ý mình,"https://images.foody.vn/res/g12/118230/s800/foody-chao-ech-singapore-to-hieu-992-636654691738337254.jpg,https://images.foody.vn/res/g12/118230/s800/foody-chao-ech-singapore-to-hieu-235-636654691724443908.jpg",8,7,8,7,7,7.4
393424,932961,118230,"Quán nằm trên đường Tô Hiệu nên khá dễ tìm vì mình cũng ở khu cầu giấy.
Menu chủ yếu là món ếch các kiêu luôn, cũng có nhiều mức giá cho khách hàng dễ lựa chọn.
Ếch thơm, thịt ếch dai dai, nước lẩu ngọt thanh, rau sống ăn cùng khá nhiều.
Không gian quán rộng rãi, đi đông cũng thoải mái chỗ ngồi.
Nhân viên nhiệt tình.","https://images.foody.vn/res/g12/118230/s800/foody-chao-ech-singapore-to-hieu-890-635791337516630807.jpg,https://images.foody.vn/res/g12/118230/s800/foody-chao-ech-singapore-to-hieu-557-635791337515693232.jpg",8,7,7,7,7,7.2
2902132,14352057,930529,"_ Không gian ở Cest Si Bon Trung Hoà rộng rãi hơn 2 cơ sở trước, yên tĩnh, rất đẹp và siêu cute. Trà bánh ở đây thì khỏi chê rồi vì đây là quán mà mình thích nhất.
Hôm đến mình có gọi trà táo,trà dâu tây hoa dâm bụt, bánh kem xoài( mango coco slice) và the nut cube
• Trà thơm, ngọt thanh vị hoa quả 
• Mango coco slice: cốt bánh xốp ẩm, thơm mùi dừa, ở giữa là kem tươi ko bị ngấy và những miếng xoài tươi siêu ngọt. Dùng kèm bánh là nước sốt xoài quán tự làm vị hơi chua nhẹ ăn kèm bánh rất hợp
•The nut cube: bên ngoài là lớp chocolate hạt hơi đắng ăn cùng lớp mousse ngọt bên trong siêu ngậyy
_ Mình rất thích phong cách decor đồ ăn/uống tối giản mà vẫn bắt mắt của quán, các chị nv phục vụ lịch sự và chu đao. Nói chung là mình rất hài lòng
* Giá cả hợp lí: 40-80k","https://images.foody.vn/res/g94/930529/s800/foody-cest-si-bon-cafe-desserts-cakes-trung-hoa-550-637004512325883973.jpg,https://images.foody.vn/res/g94/930529/s800/foody-cest-si-bon-cafe-desserts-cakes-trung-hoa-502-637004512324008804.jpg",10,10,10,8,8,9.2
3787673,440392,930529,"Nhóm mình toàn là con gái đi xe đến thì bảo vệ không giúp khách để xe, tự khách bê xe xếp xe, đến lúc ra về cũng không giúp.
Đồ uống mất tầm 30ph mới có thể ra được
Nhân viên chắc mới nên còn rất chậm.
Kết luận: không bao giờ quay lại chi nhánh Trung Hoà, chi nhánh khác thì cần suy nghĩ vì quá thất vọng",https://images.foody.vn/res/g94/930529/s800/foody-cest-si-bon-cafe-desserts-cakes-trung-hoa-458-637131585783030833.jpg,7,1,7,7,4,5.2
3977522,8866455,930529,"Bạn mình giới thiệu cho quán này vì nó bảo bánh rất ngon. 3 đứa tới ăn thử vào 1 ngày quán khá đông khách. Chờ nhân viên order hơi lâu chút. Bánh ngọt và đồ uống rất tuyệt. Không quá ngấy mà ngọt nhẹ nên rất hợp khẩu vị của mình. Không gian quán khá đơn giản, nhưng có nhiều góc lên hình rất đẹp nên hợp cho các bạn sống ảo😉","https://images.foody.vn/res/g94/930529/s800/foody-cest-si-bon-cafe-desserts-cakes-trung-hoa-843-637162762114919815.jpg,https://images.foody.vn/res/g94/930529/s800/foody-cest-si-bon-cafe-desserts-cakes-trung-hoa-606-637162762114347802.jpg,https://images.foody.vn/res/g94/930529/s800/foody-cest-si-bon-cafe-desserts-cakes-trung-hoa-680-637162762114317696.jpg",10,8,8,8,8,8.4
